index,userid,Unnamed: 0,variant,main_verb,determiner,noun,gerund,participle,latitude,longitude
1669,3433,21279,Y needs X Ving,needs,the,same,doing,,53.4807593,-2.2426305
1670,999593,20922,Y needs X to be Ved,need,the,question,,corrected,51.481581,-3.17909
1671,4455048,34180,Y needs X to be Ved,wanted,the,value,,related,51.316774,-0.5600349
1672,3062705,65628,Y needs X Ving,need,the,perfect,looking,,52.18139,-9.53839
1673,6268474,3422,Y needs X Ving,need,the,address,changing,,54.13613460000001,-1.5237756000000002
1674,767373,57540,Y needs X to be Ved,deserve,the,right,,called,53.2810955,-6.4345836
1675,6153727,31806,Y needs X Ved,want,the,vulnerable,,cared,51.33536369288605,1.3123458943364943
1676,2584038,98442,Y needs X Ving,want,the,window,cleaning,,52.056736,1.14822
1677,3194790,24814,Y needs X Ved,want,the,definition,,adopted,54.72940989999999,-1.8811598000000005
1678,3779354,145940,Y needs X Ved,want,the,player,,loaned,55.840277171102045,-4.170355884872871
1679,1547131,50086,Y needs X Ving,want,the,finger,pointing,,51.5068832,-0.3033369
1680,422991,98151,Y needs X Ving,need,the,problem,sorting,,53.38362214687324,-1.456560781529749
1681,354,2034,Y needs X Ved,wanted,the,channel,,changed,51.5073509,-0.12775830000000002
1682,5537420,34995,Y needs X Ving,wants,the,same,doing,,53.7676236,-0.3274198
1683,4882424,36379,Y needs X Ved,deserve,the,world,,handed,50.720939669156465,-3.514876072663513
1684,5822731,79626,Y needs X Ving,needs,the,boards,backing,,53.4807593,-2.2426305
1685,5822731,79464,Y needs X Ving,needs,the,boards,backing,,53.4807593,-2.2426305
1686,5551601,35980,Y needs X Ved,need,the,car,,done,57.477773,-4.224721
1687,3336814,52703,Y needs X Ving,need,the,machine,fixing,,53.426521,-3.066215
1688,2890284,65488,Y needs X Ving,need,the,defib,training,,53.230688,-0.540579
1689,1356448,52375,Y needs X Ving,want,the,scummy,cheating,,51.49700116578065,-3.179799570901813
1690,797449,3754,Y needs X Ved,want,the,backstop,,amended,51.8985143,-8.4756035
1691,3759538,43496,Y needs X Ved,wants,the,paint,,stripped,51.608562,-3.660466
1692,2064818,56738,Y needs X Ving,need,the,form,filling,,51.626281,0.080647
1693,2064818,56738,Y needs X Ving,need,the,form,filling,,53.4892924,-3.0462309
1694,4674061,3076,Y needs X to be Ved,want,the,draft,,abolished,53.1589342,-6.9095683
1695,1321019,104309,Y needs X to be Ved,want,the,club,,used,51.386322,0.551438
1696,4847635,35162,Y needs X Ved,need,the,game,,done,51.5073509,-0.12775830000000002
1697,4847635,35496,Y needs X Ved,need,the,game,,done,51.5073509,-0.12775830000000002
1698,159914,97588,Y needs X Ving,wanted,the,work,doing,,53.7676236,-0.3274198
1699,257334,89591,Y needs X Ving,need,the,defence,strengthening,,51.6049673,-0.2076295
1700,333952,58833,Y needs X Ved,wants,the,advert,,done,51.5073509,-0.12775830000000002
1701,6479069,87665,Y needs X Ved,need,the,following,,sorted,51.58790118320384,-0.102161593288369
1702,756503,28007,Y needs X Ving,want,the,word,seeing,,51.9496196797724,-0.270884089921751
1703,2025939,55960,Y needs X Ving,want,the,man,fixing,,51.45252367906998,-0.9820300873965708
1704,6462734,30248,Y needs X Ved,need,the,cunt,,removed,52.282316,-1.584927
1705,59183,103555,Y needs X Ving,wanted,the,greatest,viewing,,55.94319513486961,-3.203008046263737
1706,1191014,65265,Y needs X Ving,want,the,neighbours,seeing,,51.5073509,-0.12775830000000002
1707,1771689,109504,Y needs X to be Ved,wants,the,news,,controlled,53.309302,-1.122745
1708,6462568,126389,Y needs X Ved,wants,the,nationalist,,classed,54.597285,-5.93012
1709,6462568,132084,Y needs X Ved,want,the,chinese,,ordered,54.597285,-5.93012
1710,5578458,1133,Y needs X Ving,need,the,ecj,ruling,,52.302419,-0.693964
1711,5578458,1133,Y needs X Ving,need,the,ecj,ruling,,52.289125,-0.600363
1712,4507362,151224,Y needs X Ved,wanted,the,payments,,cancelled,54.597285,-5.93012
1713,3816441,37464,Y needs X Ved,want,the,victims,,supported,55.75946312998455,-4.186459540759577
1714,6356425,34430,Y needs X Ving,want,the,fight,listening,,53.39330860000001,-2.1266343
1715,753713,35375,Y needs X to be Ved,wanted,the,piece,,balanced,53.456952157913115,-2.233479566883483
1716,5373075,64807,Y needs X Ving,need,the,same,coaching,,54.89370079999999,-2.9340058
1717,5373075,64887,Y needs X Ving,need,the,same,coaching,,54.89370079999999,-2.9340058
1718,3658156,84678,Y needs X to be Ved,wants,the,wedge,,taken,51.794952,-1.8838872
1719,669475,71448,Y needs X to be Ved,need,the,devices,,shipped,54.3244806,-2.7472737
1720,5381535,113623,Y needs X to be Ved,want,the,demigod,,tested,51.857997,0.965274
1721,1000320,112564,Y needs X Ved,want,the,money,,spent,55.864237,-4.251806
1722,3103221,163408,Y needs X Ving,want,the,roof,lifting,,53.7676236,-0.3274198
1723,5023749,164328,Y needs X Ved,needs,the,angle,,changed,51.230751,-2.320096
1724,3642440,170525,Y needs X Ving,need,the,flesh,painting,,54.97825200000001,-1.61778
1725,3303965,10244,Y needs X Ving,needs,the,smile,wiping,,53.249855164070084,-1.439097073790054
1726,3203600,142939,Y needs X to be Ved,want,the,party,,represented,51.3810641,-2.3590167
1727,3203600,142939,Y needs X to be Ved,want,the,party,,represented,51.3810641,-2.3590167
1728,2783711,139528,Y needs X Ving,need,the,full,backing,,53.381129,-1.470085
1729,6079902,65491,Y needs X to be Ved,need,the,college,,closed,53.34980529999999,-6.260309700000001
1730,6079902,65491,Y needs X to be Ved,need,the,college,,closed,52.336916,-6.4633381
1731,6079902,65724,Y needs X to be Ved,need,the,college,,closed,53.34980529999999,-6.260309700000001
1732,6079902,65724,Y needs X to be Ved,need,the,college,,closed,52.336916,-6.4633381
1733,6079902,65725,Y needs X to be Ved,need,the,college,,closed,53.34980529999999,-6.260309700000001
1734,6079902,65725,Y needs X to be Ved,need,the,college,,closed,52.336916,-6.4633381
1735,2705266,24227,Y needs X Ving,wanted,the,fairytale,ending,,54.5600614,-5.901539
1736,5732452,86083,Y needs X Ving,need,the,volvo,doing,,53.86421515833768,-1.6943355684470982
1737,5732452,85821,Y needs X Ving,need,the,volvo,doing,,53.86421515833768,-1.6943355684470982
1738,5469189,5940,Y needs X Ving,want,the,order,cancelling,,53.59007965702301,-2.228954566168337
1739,4469363,24291,Y needs X to be Ved,wanted,the,ball,,kicked,53.34980529999999,-6.260309700000001
1740,1404239,6526,Y needs X Ving,needs,the,help,removing,,53.4696968,-1.3259683
1741,1285256,32703,Y needs X Ving,want,the,happy,ending,,52.0406224,-0.7594171
1742,2444755,78647,Y needs X Ved,want,the,phrase,,used,53.7081586609696,-1.431759071229762
1743,12649,71042,Y needs X to be Ved,deserve,the,right,,covered,51.5073509,-0.12775830000000002
1744,2978549,79133,Y needs X Ved,need,the,items,,ordered,52.057113187167595,1.1616633997559742
1745,2061960,102659,Y needs X Ved,want,the,waste,,taken,52.9918336,-6.9857281
1746,4177795,111348,Y needs X Ving,need,the,rubbish,reporting,,51.4658813,-0.1413263
1747,4646545,73908,Y needs X Ving,want,the,police,turning,,52.22045018239496,0.5115784057048179
1748,461420,78571,Y needs X Ved,deserve,the,notebook,,followed,53.40837140000001,-2.9915726
1749,2168410,16133,Y needs X Ved,need,the,temptation,,taken,51.8642112,-2.2380335
1750,2076484,49420,Y needs X Ving,want,the,kid,playing,,51.5073509,-0.12775830000000002
1751,4465037,83454,Y needs X Ved,want,the,money,,used,52.2429228,0.7104931999999999
1752,2198803,1109,Y needs X to be Ved,need,the,law,,amended,51.5073509,-0.12775830000000002
1753,5602599,29631,Y needs X Ving,need,the,prints,delivering,,52.95478320000001,-1.1581086
1754,5602599,29681,Y needs X Ving,need,the,prints,delivering,,52.95478320000001,-1.1581086
1755,1311781,56634,Y needs X Ving,wanted,the,paninis,cooking,,52.919377322643264,-1.474371779841864
1756,4759278,105292,Y needs X Ving,wants,the,player,wanting,,51.481581,-3.17909
1757,4759278,105106,Y needs X Ving,wants,the,player,wanting,,51.481581,-3.17909
1758,2572309,75402,Y needs X to be Ved,want,the,ball,,transferred,53.52282,-1.128462
1759,1618375,129549,Y needs X Ving,needs,the,headlamps,replacing,,53.30742016407528,-1.37138707395545
1760,543886,13226,Y needs X Ving,deserve,the,poor,viewing,,52.6308859,1.297355
1761,751311,38083,Y needs X to be Ved,wanted,the,isg,,shared,54.06800465042361,-2.775131059633978
1762,2501926,64347,Y needs X Ved,need,the,route,,planned,52.486243,-1.890401
1763,5427045,75491,Y needs X Ved,want,the,guilty,,prosecuted,51.5073509,-0.12775830000000002
1764,2686457,37567,Y needs X Ved,wanted,the,render,,removed,51.3810641,-2.3590167
1765,861090,53518,Y needs X Ving,need,the,problem,fixing,,53.81750529999999,-3.0356748
1766,861090,53488,Y needs X Ving,need,the,problem,fixing,,53.81750529999999,-3.0356748
1767,2302729,3649,Y needs X Ved,need,the,same,,done,54.46800280640078,-6.374930922069961
1768,6225631,32317,Y needs X to be Ved,want,the,conversation,,dominated,50.9097004,-1.4043508999999998
1769,6541321,66706,Y needs X Ved,need,the,defence,,sorted,51.0576948,-1.3080629
1770,743452,41592,Y needs X to be Ved,need,the,pt,,seen,51.578829,-3.218134
1771,743452,41592,Y needs X to be Ved,need,the,pt,,seen,51.681615,-3.3731410000000004
1772,2200708,93127,Y needs X Ved,wanted,the,shape,,sorted,51.5073509,-0.12775830000000002
1773,6255453,122251,Y needs X Ving,need,the,queues,reducing,,53.76581666702312,-0.333942078920855
1774,139802,102189,Y needs X to be Ved,want,the,stigmatism,,lifted,54.90686899999999,-1.383801
1775,3359529,27563,Y needs X Ving,wanted,the,odds,pushing,,53.7676236,-0.3274198
1776,4034465,83012,Y needs X Ved,want,the,manager,,sacked,55.735219631512024,-3.970506042310773
1777,5341942,106701,Y needs X Ved,needs,the,same,,done,55.847258,-4.440114
1778,1969835,128940,Y needs X Ving,need,the,obligatory,rolling,,51.2787075,0.5217254
1779,864766,117936,Y needs X Ving,wanted,the,spaces,closing,,53.41987815404958,-2.915426562244173
1780,379610,41844,Y needs X Ving,want,the,next,outing,,53.81750529999999,-3.0356748
1781,5130917,108124,Y needs X Ved,needs,the,first,,deleted,51.5073509,-0.12775830000000002
1782,4434165,380,Y needs X Ved,need,the,jersey,,signed,55.864237,-4.251806
1783,5706242,91250,Y needs X Ving,need,the,caffeine,listening,,52.08528487710603,-3.848190729404273
1784,234406,4489,Y needs X Ving,need,the,nurse,doing,,51.15682418118275,-0.96688758918747
1785,6233221,71039,Y needs X Ved,wanted,the,chicken,,wrapped,52.63687779999999,-1.1397592
1786,508121,4967,Y needs X to be Ved,want,the,club,,featured,51.66509866457301,-3.186484569938478
1787,4338324,17461,Y needs X Ved,wants,the,job,,done,50.92132718030879,-1.3964665872724658
1788,2273988,18505,Y needs X to be Ved,need,the,volume,,reduced,51.5073509,-0.12775830000000002
1789,1800974,56741,Y needs X Ving,want,the,hudl,fixing,,53.7676236,-0.3274198
1790,1576683,96159,Y needs X Ved,need,the,volume,,turned,52.42224917349282,-0.7990910832369742
1791,4172944,43011,Y needs X Ving,want,the,email,sending,,52.912524,-0.643582
1792,1769699,10650,Y needs X to be Ved,want,the,club,,associated,51.48159968342041,-0.19109359322287306
1793,1276994,139001,Y needs X Ved,want,the,driveway,,cleared,51.72,0.7
1794,1276994,139001,Y needs X Ved,want,the,driveway,,cleared,51.620475,0.30717490000000003
1795,5848704,112,Y needs X Ving,deserves,the,public,shaming,,54.55941415638178,-1.222501067853687
1796,5052033,16250,Y needs X Ved,want,the,guy,,prosecuted,53.4807593,-2.2426305
1797,3089170,25586,Y needs X Ving,want,the,same,including,,50.44755867087375,-3.545694573906754
1798,3490468,112736,Y needs X Ved,want,the,colonel,,covered,51.5073509,-0.12775830000000002
1799,3296622,75805,Y needs X to be Ved,deserves,the,right,,forgiven,52.6139686,0.8864021000000001
1800,5009053,26813,Y needs X Ved,want,the,order,,cancelled,53.40837140000001,-2.9915726
1801,3678270,2407,Y needs X Ved,need,the,rubbish,,collected,51.5073509,-0.12775830000000002
1802,2553712,35337,Y needs X Ved,want,the,manager,,sacked,51.56530584507063,-0.279967468009049
1803,5775647,60809,Y needs X to be Ved,want,the,game,,played,53.7676236,-0.3274198
1804,3269589,105003,Y needs X Ving,need,the,car,washing,,54.51829515583354,-1.362033067090564
1805,4246528,33475,Y needs X Ving,need,the,fluids,doing,,53.38260765625901,-2.593300064733046
1806,4246528,33345,Y needs X Ving,need,the,fluids,doing,,53.38260765625901,-2.593300064733046
1807,1737469,59495,Y needs X Ved,want,the,gfa,,implemented,54.597285,-5.93012
1808,1970293,71488,Y needs X to be Ved,wanted,the,item,,delivered,51.5073509,-0.12775830000000002
1809,2262067,45604,Y needs X Ving,want,the,squirrels,eating,,51.0576948,-1.3080629
1810,5651881,83514,Y needs X Ved,needs,the,house,,burned,54.92103111183631,-7.866290521939138
1811,5245336,28801,Y needs X Ving,want,the,airport,opening,,53.84118865042428,-3.032088559094829
1812,6017298,52103,Y needs X Ving,need,the,concept,explaining,,51.5073509,-0.12775830000000002
1813,5215556,13453,Y needs X Ving,need,the,original,recording,,50.81787,-0.372882
1814,4147738,108140,Y needs X Ving,wants,the,uk,sorting,,55.1325802,-6.664610300000001
1815,5769659,171812,Y needs X Ving,want,the,arsenal,training,,51.5073509,-0.12775830000000002
1816,5332772,14615,Y needs X Ved,want,the,uk,,isolated,51.53889,0.14743
1817,5763318,168751,Y needs X Ving,want,the,same,doing,,53.50752465624289,-2.4530955650334563
1818,2970513,38281,Y needs X to be Ved,deserves,the,right,,treated,53.72852365453335,-2.483750063580392
1819,3278697,114507,Y needs X Ving,want,the,basics,doing,,51.4542645,-0.9781303
1820,814697,183741,Y needs X Ved,want,the,fridge,,repaired,52.22045018239496,0.5115784057048179
1821,814697,183740,Y needs X Ved,want,the,fridge,,replaced,52.22045018239496,0.5115784057048179
1822,814697,183736,Y needs X Ved,want,the,fridge,,replaced,52.22045018239496,0.5115784057048179
1823,3156787,57418,Y needs X Ving,want,the,book,posting,,53.44941282885648,-2.097581596062508
1824,5894846,155878,Y needs X Ving,want,the,queen,dragging,,54.13613460000001,-1.5237756000000002
1825,1923353,66731,Y needs X Ving,wanted,the,nice,looking,,53.5450645,-2.6325074
1826,1923353,66731,Y needs X Ving,wanted,the,nice,looking,,53.5450645,-2.6325074
1827,1589772,104021,Y needs X Ved,want,the,vote,,respected,53.99150279999999,-1.5412015
1828,2606021,55221,Y needs X Ving,need,the,eu,stopping,,51.5073509,-0.12775830000000002
1829,5372079,48463,Y needs X Ved,need,the,dogs,,taken,52.6308859,1.297355
1830,1493346,120118,Y needs X Ved,want,the,money,,refunded,53.1046782,-1.5623885
1831,5031247,127887,Y needs X to be Ved,needs,the,facilitators,,given,52.6139686,0.8864021000000001
1832,6289307,166912,Y needs X Ved,need,the,chat,,sorted,55.87456529999999,-3.105353
1833,3443122,48451,Y needs X Ving,want,the,stasi,looking,,51.5073509,-0.12775830000000002
1834,3443122,48451,Y needs X Ving,want,the,stasi,looking,,53.34980529999999,-6.260309700000001
1835,6512213,34447,Y needs X Ving,need,the,name,changing,,52.302419,-0.693964
1836,5332887,99589,Y needs X Ving,need,the,weeds,clearing,,52.41191266935471,-1.5186510779627418
1837,2070613,135898,Y needs X to be Ved,wants,the,web,,filled,51.5073509,-0.12775830000000002
1838,4387355,97636,Y needs X Ved,wanted,the,kitchen,,painted,50.999041,-0.106333
1839,5831380,136703,Y needs X Ving,need,the,old,passing,,51.57042468649967,0.457135902330329
1840,1154112,153695,Y needs X to be Ved,want,the,badge,,owned,52.95478320000001,-1.1581086
1841,5641069,13248,Y needs X to be Ved,needed,the,technology,,given,53.40837140000001,-2.9915726
1842,2237093,33948,Y needs X Ving,need,the,some,doing,,53.5933498,-2.2966054
1843,6415022,51555,Y needs X Ving,needs,the,cuck,slapping,,53.93184416076496,-1.2074820715725711
1844,1625833,104243,Y needs X Ving,deserves,the,fans,backing,,52.6775873,-2.4672611
1845,6246077,122682,Y needs X Ved,need,the,program,,installed,50.9097004,-1.4043508999999998
1846,1878231,28716,Y needs X Ving,want,the,gov,controlling,,54.99205515089752,-1.645361062357704
1847,2091372,68149,Y needs X Ving,want,the,religious,owning,,53.200903,-6.1110741
1848,1603141,120417,Y needs X Ved,need,the,works,,done,55.94319513486961,-3.203008046263737
1849,5567297,123997,Y needs X Ving,want,the,fox,hunting,,53.10031899999999,-0.9936306
1850,356211,13493,Y needs X to be Ved,needed,the,fudge,,accepted,54.64595862741295,-5.802205036174756
1851,6072653,29908,Y needs X Ving,need,the,beard,sorting,,53.3869046,-2.3488983
1852,4790218,94785,Y needs X Ved,needs,the,stupid,,slapped,55.02800915177345,-1.458028563476415
1853,3621970,22706,Y needs X Ving,want,the,people,using,,53.381129,-1.470085
1854,3962770,2451,Y needs X Ved,needed,the,phone,,fixed,51.5424361831868,-0.15940259311419194
1855,2250281,12008,Y needs X Ved,want,the,lads,,finished,53.41939615476637,-2.797907563077365
1856,3060175,66832,Y needs X Ving,want,the,self,serving,,53.40837140000001,-2.9915726
1857,3060175,69390,Y needs X Ved,want,the,bag,,removed,53.40837140000001,-2.9915726
1858,1436472,63761,Y needs X Ving,need,the,record,breaking,,50.2660471,-5.0527125
1859,4321414,136298,Y needs X Ved,want,the,dryer,,changed,52.63687779999999,-1.1397592
1860,6538336,54153,Y needs X to be Ved,want,the,referendum,,honoured,55.317958914152356,-1.6222970024567631
1861,2265884,81783,Y needs X to be Ved,wants,the,tank,,filled,50.7487635,-2.3444786
1862,65111,11226,Y needs X Ving,want,the,excellent,ending,,51.457876669614194,-2.585389575449031
1863,3506610,116195,Y needs X Ved,need,the,over,,educated,51.485165,0.14827
1864,3735575,85514,Y needs X Ving,want,the,definitive,chasing,,52.4754938,-1.8881111
1865,745485,16886,Y needs X Ving,needs,the,right,dressing,,51.068785,-1.794472
1866,3849997,133955,Y needs X Ving,need,the,outside,doing,,53.686675,-0.443368
1867,844724,11937,Y needs X to be Ved,wanted,the,work,,seen,50.9085955,0.2494166
1868,844724,11937,Y needs X to be Ved,wanted,the,work,,seen,50.84990620000001,0.4662071
1869,3590461,111172,Y needs X Ving,need,the,length,looking,,52.193636,-2.221575
1870,3770283,83883,Y needs X Ving,need,the,tories,replacing,,53.381129,-1.470085
1871,2604724,68319,Y needs X to be Ved,need,the,address,,registered,56.891859701202144,-4.0649877461359765
